Date,Type,Block,Street,Story,Area,Model  ,LeaseBegin,LeaseRemaining(in months),ResalePrice
2022-06,5 ROOM,13,PUNGGOL WALK,16 TO 18,112,Premium Apartment,2016,1117,745000
2022-08,4 ROOM,13,PUNGGOL WALK,10 TO 12,92,Premium Apartment,2016,1115,580000
2022-11,4 ROOM,13,PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,1112,577500
2022-11,5 ROOM,13,PUNGGOL WALK,01 TO 03,112,Premium Apartment,2016,1112,718000
2022-12,4 ROOM,13,PUNGGOL WALK,16 TO 18,92,Premium Apartment,2016,1111,630000
2022-01,5 ROOM,13,PUNGGOL WALK,07 TO 09,112,Premium Apartment,2016,1122,660888
2022-02,5 ROOM,13,PUNGGOL WALK,13 TO 15,112,Premium Apartment,2016,1121,730000
2022-02,5 ROOM,13,PUNGGOL WALK,10 TO 12,112,Premium Apartment,2016,1121,685000
2022-03,4 ROOM,13,PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,1120,558000
2022-03,5 ROOM,13,PUNGGOL WALK,07 TO 09,112,Premium Apartment,2016,1120,665000
2022-04,3 ROOM,13,PUNGGOL WALK,07 TO 09,67,Premium Apartment,2016,1119,430000
2022-04,5 ROOM,13,PUNGGOL WALK,01 TO 03,112,Premium Apartment,2016,1119,615000
2022-04,5 ROOM,13,PUNGGOL WALK,07 TO 09,112,Premium Apartment,2016,1119,690000
2022-05,4 ROOM,13,PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,1118,580000
2022-05,4 ROOM,13,PUNGGOL WALK,16 TO 18,92,Premium Apartment,2016,1117,590000
2022-06,3 ROOM,13,PUNGGOL WALK,07 TO 09,67,Premium Apartment,2016,1117,450000
2022-06,4 ROOM,13,PUNGGOL WALK,04 TO 06,92,Premium Apartment,2016,1116,580000
2022-06,4 ROOM,13,PUNGGOL WALK,16 TO 18,92,Premium Apartment,2016,1117,600000
2022-09,4 ROOM,13,PUNGGOL WALK,01 TO 03,92,Premium Apartment,2016,1114,552500
2022-10,5 ROOM,13,PUNGGOL WALK,01 TO 03,112,Premium Apartment,2016,1113,710000
2022-11,4 ROOM,13,PUNGGOL WALK,13 TO 15,92,Premium Apartment,2016,1113,623000
2022-01,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1110,410000
2022-03,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1107,397000
2022-07,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1104,413000
2022-08,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1103,410000
2022-11,3 ROOM,16,SUMANG LINK,01 TO 03,68,Model A,2015,1100,420000
2022-11,4 ROOM,16,SUMANG LINK,07 TO 09,92,Model A,2015,1100,545000
2022-12,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1100,430000
2022-01,5 ROOM,16,SUMANG LINK,13 TO 15,112,Improved,2015,1110,718000
2022-01,4 ROOM,16,SUMANG LINK,01 TO 03,92,Model A,2015,1110,490888
2022-03,4 ROOM,16,SUMANG LINK,07 TO 09,92,Model A,2015,1108,510000
2022-07,4 ROOM,16,SUMANG LINK,16 TO 18,92,Model A,2015,1104,550000
2022-11,5 ROOM,16,SUMANG LINK,04 TO 06,112,Improved,2015,1100,740000
2022-01,4 ROOM,16,SUMANG LINK,13 TO 15,92,Model A,2015,1110,560000
2022-01,4 ROOM,16,SUMANG LINK,04 TO 06,92,Model A,2015,1109,500000
2022-02,4 ROOM,16,SUMANG LINK,07 TO 09,92,Model A,2015,1108,555000
2022-02,4 ROOM,16,SUMANG LINK,13 TO 15,92,Model A,2015,1108,560000
2022-04,4 ROOM,16,SUMANG LINK,10 TO 12,92,Model A,2015,1107,598000
2022-12,4 ROOM,16,SUMANG LINK,07 TO 09,92,Model A,2015,1099,571000
2022-12,4 ROOM,16,SUMANG LINK,07 TO 09,92,Model A,2015,1099,655000
2022-12,4 ROOM,16,SUMANG LINK,13 TO 15,92,Model A,2015,1099,590000
2022-01,4 ROOM,16,SUMANG LINK,13 TO 15,92,Model A,2015,1109,545000
2022-02,3 ROOM,16,SUMANG LINK,10 TO 12,68,Model A,2015,1109,390000
2022-03,3 ROOM,16,SUMANG LINK,04 TO 06,68,Model A,2015,1108,390000
2022-05,4 ROOM,16,SUMANG LINK,16 TO 18,92,Model A,2015,1105,580000
2022-08,4 ROOM,16,SUMANG LINK,10 TO 12,92,Model A,2015,1103,600000
2022-08,4 ROOM,16,SUMANG LINK,04 TO 06,92,Model A,2015,1102,575000
2022-02,5 ROOM,16,SUMANG LINK,01 TO 03,112,Improved,2015,1109,628000
2022-08,5 ROOM,16,SUMANG LINK,07 TO 09,112,Improved,2015,1103,733000
2022-08,4 ROOM,16,SUMANG LINK,04 TO 06,92,Model A,2015,1103,528000
2022-09,5 ROOM,16,SUMANG LINK,07 TO 09,112,Improved,2015,1102,758000
2022-05,5 ROOM,16,SUMANG LINK,01 TO 03,112,Improved,2015,1106,685000
2022-06,5 ROOM,16,SUMANG LINK,04 TO 06,112,Improved,2015,1105,650000
2022-12,4 ROOM,16,SUMANG LINK,13 TO 15,92,Model A,2015,1100,585000
2022-02,3 ROOM,14,PUNGGOL WAY,04 TO 06,68,Premium Apartment,2017,1135,425888
2022-03,5 ROOM,14,PUNGGOL WAY,10 TO 12,113,Premium Apartment,2017,1135,778000
2022-04,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1133,620000
2022-04,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1133,615000
2022-05,3 ROOM,14,PUNGGOL WAY,13 TO 15,68,Premium Apartment,2017,1132,468000
2022-05,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1133,600000
2022-08,3 ROOM,14,PUNGGOL WAY,07 TO 09,68,Premium Apartment,2017,1130,458000
2022-09,3 ROOM,14,PUNGGOL WAY,07 TO 09,68,Premium Apartment,2017,1130,460000
2022-09,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1128,648000
2022-09,5 ROOM,14,PUNGGOL WAY,04 TO 06,113,Premium Apartment,2017,1129,730088
2022-10,5 ROOM,14,PUNGGOL WAY,07 TO 09,113,Premium Apartment,2017,1128,825000
2022-12,5 ROOM,14,PUNGGOL WAY,07 TO 09,113,Premium Apartment,2017,1126,833000
2022-01,3 ROOM,14,PUNGGOL WAY,13 TO 15,68,Premium Apartment,2017,1137,430000
2022-01,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1136,610000
2022-05,3 ROOM,14,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,1132,490000
2022-07,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1131,638000
2022-09,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1129,635000
2022-09,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1129,640000
2022-10,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1128,810000
2022-11,4 ROOM,14,PUNGGOL WAY,13 TO 15,93,Premium Apartment,2017,1127,685000
2022-01,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1136,588000
2022-01,5 ROOM,14,PUNGGOL WAY,07 TO 09,113,Premium Apartment,2017,1137,710000
2022-02,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1136,805888
2022-04,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1134,640000
2022-05,3 ROOM,14,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,1133,470000
2022-05,3 ROOM,14,PUNGGOL WAY,10 TO 12,68,Premium Apartment,2017,1133,459888
2022-05,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1133,830000
2022-06,4 ROOM,14,PUNGGOL WAY,01 TO 03,93,Premium Apartment,2017,1131,518000
2022-08,3 ROOM,14,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,1130,468000
2022-09,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1130,635050
2022-09,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1129,660000
2022-09,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1129,645000
2022-10,5 ROOM,14,PUNGGOL WAY,04 TO 06,113,Premium Apartment,2017,1128,750000
2022-10,5 ROOM,14,PUNGGOL WAY,07 TO 09,113,Premium Apartment,2017,1128,840000
2022-12,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1126,630000
2022-12,4 ROOM,14,PUNGGOL WAY,01 TO 03,93,Premium Apartment,2017,1126,570000
2022-01,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1136,788000
2022-03,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1135,575000
2022-04,3 ROOM,14,PUNGGOL WAY,10 TO 12,68,Premium Apartment,2017,1134,483000
2022-04,4 ROOM,14,PUNGGOL WAY,13 TO 15,93,Premium Apartment,2017,1134,635000
2022-05,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1132,625000
2022-06,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1132,550000
2022-08,4 ROOM,14,PUNGGOL WAY,13 TO 15,93,Premium Apartment,2017,1130,640000
2022-09,5 ROOM,14,PUNGGOL WAY,10 TO 12,113,Premium Apartment,2017,1129,910000
2022-11,3 ROOM,14,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,1127,528000
2022-11,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1128,675000
2022-11,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1127,650000
2022-12,3 ROOM,14,PUNGGOL WAY,10 TO 12,68,Premium Apartment,2017,1126,485000
2022-12,5 ROOM,14,PUNGGOL WAY,13 TO 15,113,Premium Apartment,2017,1128,888888
2022-01,3 ROOM,14,PUNGGOL WAY,16 TO 18,68,Premium Apartment,2017,1136,455000
2022-03,5 ROOM,14,PUNGGOL WAY,01 TO 03,113,Premium Apartment,2017,1135,700000
2022-04,3 ROOM,14,PUNGGOL WAY,07 TO 09,68,Premium Apartment,2017,1133,445000
2022-05,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1133,590000
2022-07,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1131,800000
2022-10,5 ROOM,14,PUNGGOL WAY,07 TO 09,113,Premium Apartment,2017,1128,826888
2022-11,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1128,833000
2022-01,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1136,585000
2022-03,5 ROOM,14,PUNGGOL WAY,01 TO 03,113,Premium Apartment,2017,1135,700000
2022-04,3 ROOM,14,PUNGGOL WAY,04 TO 06,68,Premium Apartment,2017,1133,445000
2022-12,3 ROOM,14,PUNGGOL WAY,04 TO 06,68,Premium Apartment,2017,1126,455000
2022-12,5 ROOM,14,PUNGGOL WAY,10 TO 12,113,Premium Apartment,2017,1126,838000
2022-03,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1134,616000
2022-04,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1133,615000
2022-05,5 ROOM,14,PUNGGOL WAY,04 TO 06,113,Premium Apartment,2017,1133,730000
2022-07,5 ROOM,14,PUNGGOL WAY,01 TO 03,113,Premium Apartment,2017,1131,705000
2022-09,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1129,650000
2022-11,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1127,680000
2022-12,4 ROOM,14,PUNGGOL WAY,01 TO 03,93,Premium Apartment,2017,1127,600000
2022-12,4 ROOM,14,PUNGGOL WAY,01 TO 03,93,Premium Apartment,2017,1127,595888
2022-01,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1137,800000
2022-01,5 ROOM,14,PUNGGOL WAY,16 TO 18,113,Premium Apartment,2017,1136,828000
2022-02,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1135,595000
2022-05,4 ROOM,14,PUNGGOL WAY,04 TO 06,93,Premium Apartment,2017,1132,612000
2022-05,5 ROOM,14,PUNGGOL WAY,13 TO 15,113,Premium Apartment,2017,1132,828000
2022-06,4 ROOM,14,PUNGGOL WAY,01 TO 03,93,Premium Apartment,2017,1132,565000
2022-07,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1130,620000
2022-08,5 ROOM,14,PUNGGOL WAY,13 TO 15,113,Premium Apartment,2017,1130,890000
2022-09,4 ROOM,14,PUNGGOL WAY,10 TO 12,93,Premium Apartment,2017,1129,666888
2022-11,4 ROOM,14,PUNGGOL WAY,16 TO 18,93,Premium Apartment,2017,1127,668000
2022-12,4 ROOM,14,PUNGGOL WAY,07 TO 09,93,Premium Apartment,2017,1126,628888
2022-10,3 ROOM,17,SUMANG WALK,07 TO 09,68,Model A,2018,1142,430000
2022-11,3 ROOM,17,SUMANG WALK,19 TO 21,68,Model A,2018,1141,460000
2022-12,3 ROOM,17,SUMANG WALK,19 TO 21,68,Model A,2018,1140,480000
2022-12,3 ROOM,17,SUMANG WALK,10 TO 12,68,Model A,2018,1140,439999
2022-12,3 ROOM,17,SUMANG WALK,04 TO 06,68,Model A,2018,1140,440000
2022-12,3 ROOM,17,SUMANG WALK,16 TO 18,68,Model A,2018,1140,460000
2022-12,3 ROOM,17,SUMANG WALK,01 TO 03,68,Model A,2018,1140,420088
2022-09,4 ROOM,21,PUNGGOL CTRL,10 TO 12,94,Model A,2012,1067,561888
2022-11,3 ROOM,21,PUNGGOL CTRL,07 TO 09,70,Model A,2012,1065,465000
2022-03,4 ROOM,21,PUNGGOL CTRL,13 TO 15,94,Model A,2012,1072,528000
2022-04,3 ROOM,21,PUNGGOL CTRL,04 TO 06,70,Model A,2012,1071,415000
2022-07,4 ROOM,21,PUNGGOL CTRL,01 TO 03,93,Model A,2012,1069,485000
2022-08,4 ROOM,21,PUNGGOL CTRL,10 TO 12,93,Model A,2012,1068,545000
2022-02,4 ROOM,21,PUNGGOL CTRL,01 TO 03,93,Model A,2012,1074,425000
2022-03,4 ROOM,21,PUNGGOL CTRL,13 TO 15,94,Model A,2012,1073,522000
2022-06,3 ROOM,21,PUNGGOL CTRL,13 TO 15,70,Model A,2012,1070,458000
2022-06,4 ROOM,21,PUNGGOL CTRL,10 TO 12,93,Model A,2012,1070,530000
2022-08,3 ROOM,21,PUNGGOL CTRL,04 TO 06,70,Model A,2012,1068,423000
2022-09,4 ROOM,21,PUNGGOL CTRL,10 TO 12,93,Model A,2012,1067,545000
2022-11,4 ROOM,21,PUNGGOL CTRL,07 TO 09,93,Model A,2012,1066,575000
2022-05,4 ROOM,21,PUNGGOL CTRL,07 TO 09,93,Model A,2012,1071,539000
2022-07,4 ROOM,21,PUNGGOL CTRL,04 TO 06,93,Model A,2012,1068,525000
2022-08,4 ROOM,21,PUNGGOL CTRL,10 TO 12,93,Model A,2012,1068,550000
2022-11,3 ROOM,21,PUNGGOL CTRL,10 TO 12,70,Model A,2012,1065,460000
2022-04,4 ROOM,21,PUNGGOL CTRL,04 TO 06,93,Model A,2012,1071,522000
2022-05,4 ROOM,12,PUNGGOL RD,07 TO 09,92,Model A,2012,1073,530000
2022-01,4 ROOM,12,PUNGGOL RD,10 TO 12,93,Model A,2012,1077,485000
2022-03,4 ROOM,12,PUNGGOL RD,13 TO 15,92,Model A,2012,1074,538000
2022-08,4 ROOM,12,PUNGGOL RD,10 TO 12,92,Model A,2012,1069,553000
2022-03,3 ROOM,12,PUNGGOL RD,07 TO 09,68,Model A,2012,1074,435000
2022-04,4 ROOM,12,PUNGGOL RD,13 TO 15,93,Model A,2012,1073,540000
2022-06,3 ROOM,12,PUNGGOL RD,13 TO 15,68,Model A,2012,1072,445000
2022-08,4 ROOM,12,PUNGGOL RD,13 TO 15,92,Model A,2012,1070,558444
2022-10,4 ROOM,12,PUNGGOL RD,07 TO 09,93,Model A,2012,1068,548000
2022-11,4 ROOM,12,PUNGGOL RD,04 TO 06,92,Model A,2012,1067,495000
2022-12,3 ROOM,12,PUNGGOL RD,13 TO 15,68,Model A,2012,1066,470000
2022-03,4 ROOM,12,PUNGGOL RD,10 TO 12,92,Model A,2012,1074,530888
2022-06,4 ROOM,12,PUNGGOL RD,13 TO 15,92,Model A,2012,1072,550000
2022-07,4 ROOM,12,PUNGGOL RD,10 TO 12,92,Model A,2012,1071,586000
2022-11,4 ROOM,12,PUNGGOL RD,07 TO 09,93,Model A,2012,1067,578000
2022-12,4 ROOM,12,PUNGGOL RD,07 TO 09,92,Model A,2012,1066,580000
2022-01,4 ROOM,12,PUNGGOL RD,10 TO 12,92,Model A,2012,1077,540000
2022-07,4 ROOM,12,PUNGGOL RD,04 TO 06,92,Model A,2012,1071,525000
2022-02,3 ROOM,12,PUNGGOL RD,13 TO 15,68,Model A,2012,1076,426000
2022-07,4 ROOM,12,PUNGGOL RD,07 TO 09,92,Model A,2012,1071,529000
2022-07,4 ROOM,12,PUNGGOL RD,10 TO 12,92,Model A,2012,1071,560000
2022-05,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1076,497000
2022-06,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Model A,2012,1075,530000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Model A,2012,1074,538000
2022-09,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1071,585000
2022-10,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1071,526000
2022-12,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1069,535888
2022-01,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1079,505000
2022-02,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Model A,2012,1078,565000
2022-05,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1075,520000
2022-07,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1074,545000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Model A,2012,1074,540000
2022-07,4 ROOM,12,PUNGGOL DR,13 TO 15,94,Model A,2012,1074,575000
2022-07,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1074,555000
2022-08,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1073,580000
2022-12,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1069,548000
2022-02,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1079,470000
2022-02,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1079,510000
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Model A,2012,1077,530000
2022-12,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1070,590000
2022-12,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1069,580000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1079,535000
2022-04,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1076,480000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Model A,2012,1074,565000
2022-07,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1074,545000
2022-10,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1071,538000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1071,524000
2022-11,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Model A,2012,1070,578000
2022-07,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1073,550000
2022-01,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1080,453000
2022-06,3 ROOM,12,PUNGGOL DR,10 TO 12,68,Model A,2012,1075,440000
2022-09,3 ROOM,12,PUNGGOL DR,13 TO 15,68,Model A,2012,1072,468000
2022-10,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1071,600000
2022-10,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1071,596000
2022-01,3 ROOM,12,PUNGGOL DR,10 TO 12,68,Model A,2012,1079,390000
2022-04,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1077,525000
2022-04,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Model A,2012,1076,550000
2022-04,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1076,535000
2022-07,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1074,491000
2022-09,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1072,580000
2022-09,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1072,550000
2022-01,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1081,460000
2022-01,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Model A,2012,1079,500000
2022-02,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Model A,2012,1079,460000
2022-03,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Model A,2012,1078,520000
2022-10,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Model A,2012,1071,600000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Model A,2012,1071,532000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1079,530000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1076,550000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,92,Model A,2012,1075,558888
2022-07,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,1075,505000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1072,550000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,92,Model A,2012,1069,590000
2022-01,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,1079,470000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,92,Model A,2012,1078,495000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,92,Model A,2012,1077,475000
2022-12,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,1069,525000
2022-12,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,92,Model A,2012,1069,520000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,13 TO 15,92,Model A,2012,1075,538000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1071,563000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,92,Model A,2012,1070,565000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,92,Model A,2012,1079,496000
2022-03,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,92,Model A,2012,1078,518000
2022-04,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1077,527000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,13 TO 15,92,Model A,2012,1072,572000
2022-10,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,1071,550000
2022-11,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,92,Model A,2012,1070,498000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,16 TO 18,92,Model A,2012,1079,520000
2022-05,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,94,Model A,2012,1076,520000
2022-06,4 ROOM,19,EDGEFIELD PLAINS,07 TO 09,92,Model A,2012,1075,480000
2022-12,4 ROOM,19,EDGEFIELD PLAINS,01 TO 03,92,Model A,2012,1069,521000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,1088,510000
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1087,450000
2022-06,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,1084,540000
2022-11,4 ROOM,12,PUNGGOL DR,04 TO 06,95,Premium Apartment,2013,1079,550000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,1088,575000
2022-04,5 ROOM,12,PUNGGOL DR,04 TO 06,120,Premium Apartment,2013,1085,768000
2022-08,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2013,1082,725888
2022-07,5 ROOM,12,PUNGGOL DR,04 TO 06,120,Premium Apartment,2013,1083,770000
2022-08,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2013,1082,495000
2022-12,5 ROOM,12,PUNGGOL DR,01 TO 03,120,Premium Apartment,2013,1078,728000
2022-12,5 ROOM,12,PUNGGOL DR,10 TO 12,120,Premium Apartment,2013,1078,770000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1088,550000
2022-04,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2013,1085,480000
2022-10,4 ROOM,12,PUNGGOL DR,13 TO 15,95,Premium Apartment,2013,1080,580000
2022-02,5 ROOM,12,PUNGGOL DR,04 TO 06,118,Premium Apartment,2013,1088,763500
2022-02,5 ROOM,12,PUNGGOL DR,13 TO 15,113,Premium Apartment,2013,1087,678000
2022-09,5 ROOM,12,PUNGGOL DR,13 TO 15,118,Premium Apartment,2013,1081,800000
2022-09,5 ROOM,12,PUNGGOL DR,10 TO 12,118,Premium Apartment,2013,1081,780000
2022-05,5 ROOM,12,PUNGGOL DR,16 TO 18,118,Premium Apartment,2013,1085,770000
2022-06,5 ROOM,12,PUNGGOL DR,07 TO 09,120,Premium Apartment,2013,1084,738000
2022-09,5 ROOM,12,PUNGGOL DR,01 TO 03,120,Premium Apartment,2013,1081,715000
2022-11,5 ROOM,12,PUNGGOL DR,01 TO 03,120,Premium Apartment,2013,1079,695000
2022-01,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2013,1088,585000
2022-05,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1084,555000
2022-06,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1084,545000
2022-06,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1084,505000
2022-09,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1081,520000
2022-03,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,1087,555888
2022-03,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,1086,535000
2022-09,4 ROOM,12,PUNGGOL DR,10 TO 12,95,Premium Apartment,2013,1081,575000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1080,510000
2022-10,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,1080,569888
2022-11,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,1079,570000
2022-03,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1087,508000
2022-05,4 ROOM,12,PUNGGOL DR,13 TO 15,95,Premium Apartment,2013,1085,540000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1083,538888
2022-12,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1078,545000
